"""n°_transaction""",date,type,details,selection,description,pièce,billet,carte_bancaire,fidélitée,prix,insérée,rendue
45685.0,2024-02-16 11:27:26,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45684.0,2024-02-16 11:19:44,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45683.0,2024-02-16 11:19:22,démarrage,*,21.0,Séchoir ,0.0,5,0.0,0,2.5,5.0,2.5
45682.0,2024-02-16 10:51:21,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45681.0,2024-02-16 10:50:19,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45680.0,2024-02-16 10:49:57,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45679.0,2024-02-16 10:38:44,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45678.0,2024-02-16 10:35:29,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45677.0,2024-02-16 09:57:05,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45676.0,2024-02-16 09:56:13,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45675.0,2024-02-16 09:46:18,démarrage,*,11.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
45674.0,2024-02-16 09:18:23,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45673.0,2024-02-16 09:18:03,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45672.0,2024-02-16 09:02:51,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45671.0,2024-02-16 08:49:32,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45670.0,2024-02-15 20:58:20,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45669.0,2024-02-15 20:56:33,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45668.0,2024-02-15 20:11:58,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
45667.0,2024-02-15 20:11:31,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
45666.0,2024-02-15 19:43:19,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45665.0,2024-02-15 19:29:54,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45664.0,2024-02-15 19:07:04,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45663.0,2024-02-15 18:50:50,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45662.0,2024-02-15 18:42:27,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
45661.0,2024-02-15 18:41:57,démarrage,*,21.0,Séchoir ,0.0,20,0.0,0,2.5,20.0,17.5
45660.0,2024-02-15 18:38:18,démarrage,*,13.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
45659.0,2024-02-15 18:25:13,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45658.0,2024-02-15 17:59:00,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45657.0,2024-02-15 17:34:32,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
45656.0,2024-02-15 16:06:06,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45655.0,2024-02-15 15:27:00,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45654.0,2024-02-15 15:26:43,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.6,0.1
45653.0,2024-02-15 15:26:23,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45652.0,2024-02-15 15:20:28,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.6,0.1
45651.0,2024-02-15 15:12:53,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
45650.0,2024-02-15 15:12:12,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
45649.0,2024-02-15 15:10:13,démarrage,*,35.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
45648.0,2024-02-15 14:43:11,démarrage,*,15.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
45647.0,2024-02-15 14:42:11,démarrage,*,35.0,Lessive  ,0.0,0,0.0,0,1.2,1.2,0.0
45646.0,2024-02-15 14:36:48,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45645.0,2024-02-15 14:36:38,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45644.0,2024-02-15 14:36:28,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45643.0,2024-02-15 14:18:10,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
45642.0,2024-02-15 14:16:42,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45641.0,2024-02-15 14:11:47,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
45640.0,2024-02-15 14:03:28,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45639.0,2024-02-15 13:58:27,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45638.0,2024-02-15 13:50:43,démarrage,*,13.0,Machine 8 kg,0.0,20,0.0,0,4.5,20.0,15.5
45637.0,2024-02-15 13:44:44,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45636.0,2024-02-15 13:39:16,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45635.0,2024-02-15 11:53:20,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45634.0,2024-02-15 11:46:11,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45633.0,2024-02-15 11:44:26,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45632.0,2024-02-15 11:32:21,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45631.0,2024-02-15 11:31:57,démarrage,*,13.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
45630.0,2024-02-15 11:18:43,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45629.0,2024-02-15 11:14:07,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45628.0,2024-02-15 11:13:48,démarrage,*,23.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
45627.0,2024-02-15 11:05:07,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45626.0,2024-02-15 10:49:50,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45625.0,2024-02-15 10:45:55,démarrage,*,23.0,Séchoir ,4.0,0,0.0,0,2.5,4.0,1.5
45624.0,2024-02-15 10:45:28,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.6,0.1
45623.0,2024-02-15 10:36:40,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.7,0.2
45622.0,2024-02-15 10:23:44,démarrage,*,14.0,Machine 16 kg,0.0,20,0.0,0,9.0,20.0,11.0
45621.0,2024-02-15 10:11:28,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
45620.0,2024-02-15 10:00:32,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45619.0,2024-02-15 09:59:18,démarrage,*,15.0,Machine 16 kg,4.0,5,0.0,0,9.0,9.0,0.0
45618.0,2024-02-15 09:57:52,démarrage,*,30.0,Assouplissant ,0.0,0,0.0,0,1.2,1.2,0.0
45617.0,2024-02-15 09:57:14,démarrage,*,34.0,Lessive  ,0.0,10,0.0,0,1.2,10.0,8.8
45616.0,2024-02-15 09:47:12,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45615.0,2024-02-15 09:25:12,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45614.0,2024-02-15 09:24:59,démarrage,*,21.0,Séchoir ,4.0,0,0.0,0,2.5,4.0,1.5
45613.0,2024-02-15 09:21:35,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45612.0,2024-02-15 09:17:51,démarrage,*,11.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
45611.0,2024-02-15 09:17:16,démarrage,*,12.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
45610.0,2024-02-15 09:17:06,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45609.0,2024-02-15 09:12:26,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
45608.0,2024-02-15 08:33:39,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45607.0,2024-02-15 08:33:22,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45606.0,2024-02-15 08:31:31,démarrage,*,34.0,Lessive  ,0.0,0,0.0,0,1.2,1.2,0.0
45605.0,2024-02-15 08:31:15,démarrage,*,30.0,Assouplissant ,0.0,0,0.0,0,1.2,1.2,0.0
45604.0,2024-02-15 08:30:51,démarrage,*,35.0,Lessive  ,0.0,10,0.0,0,1.2,10.0,8.8
45603.0,2024-02-15 06:40:47,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45602.0,2024-02-15 05:56:12,démarrage,*,31.0,Lingette ,0.0,0,1.0,0,1.0,1.0,0.0
45601.0,2024-02-15 05:55:55,démarrage,*,34.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
45600.0,2024-02-15 05:55:34,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
45599.0,2024-02-14 21:17:43,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45597.0,2024-02-14 18:43:09,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45596.0,2024-02-14 18:27:09,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45595.0,2024-02-14 17:30:45,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45594.0,2024-02-14 17:26:29,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45593.0,2024-02-14 17:26:08,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45592.0,2024-02-14 17:13:15,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45591.0,2024-02-14 17:12:03,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45590.0,2024-02-14 16:58:56,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45589.0,2024-02-14 16:58:11,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45588.0,2024-02-14 16:44:53,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45587.0,2024-02-14 16:44:37,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45586.0,2024-02-14 16:35:38,démarrage,*,35.0,Lessive  ,0.0,0,0.0,0,1.2,1.2,0.0
45585.0,2024-02-14 16:34:45,démarrage,*,12.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
45584.0,2024-02-14 16:02:59,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45583.0,2024-02-14 16:02:37,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
45582.0,2024-02-14 16:01:16,démarrage,*,35.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
45581.0,2024-02-14 16:00:47,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45580.0,2024-02-14 15:42:51,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45579.0,2024-02-14 15:29:43,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
45578.0,2024-02-14 15:02:55,démarrage,*,12.0,Machine 8 kg,0.0,5,0.0,0,4.5,5.0,0.5
45577.0,2024-02-14 13:42:53,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45576.0,2024-02-14 13:24:17,démarrage,*,21.0,Séchoir ,0.0,10,0.0,0,2.5,10.0,7.5
45575.0,2024-02-14 12:37:34,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
45574.0,2024-02-14 12:36:36,démarrage,*,12.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
45573.0,2024-02-14 12:36:18,démarrage,*,33.0,Détachant ,0.0,0,0.0,0,1.2,1.2,0.0
45572.0,2024-02-14 12:35:51,démarrage,*,30.0,Assouplissant ,2.0,0,0.0,0,1.2,2.0,0.8
45571.0,2024-02-14 11:42:29,démarrage,*,23.0,Séchoir ,4.0,0,0.0,0,2.5,4.0,1.5
45570.0,2024-02-14 11:38:43,démarrage,*,21.0,Séchoir ,4.0,0,0.0,0,2.5,4.0,1.5
45569.0,2024-02-14 11:28:37,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45568.0,2024-02-14 11:24:55,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.6,0.1
45567.0,2024-02-14 11:09:34,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45566.0,2024-02-14 10:56:09,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45565.0,2024-02-14 10:48:23,démarrage,*,13.0,Machine 8 kg,5.0,0,0.0,0,4.5,5.0,0.5
45564.0,2024-02-14 10:46:58,démarrage,*,15.0,Machine 16 kg,10.0,0,0.0,0,9.0,10.0,1.0
45563.0,2024-02-14 10:43:15,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45562.0,2024-02-14 10:41:03,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45561.0,2024-02-14 10:15:45,démarrage,*,14.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
45560.0,2024-02-14 10:11:34,démarrage,*,30.0,Assouplissant ,2.0,0,0.0,0,1.2,2.0,0.8
45559.0,2024-02-14 10:11:01,démarrage,*,34.0,Lessive  ,2.0,0,0.0,0,1.2,2.0,0.8
45558.0,2024-02-14 07:59:21,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.6,0.1
45557.0,2024-02-14 07:39:11,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45556.0,2024-02-14 07:38:41,annulé,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.2,2.2
45555.0,2024-02-14 06:12:11,annulé,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.2,2.2
45554.0,2024-02-14 06:09:46,annulé,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.2,2.2
45553.0,2024-02-13 17:11:34,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45552.0,2024-02-13 17:11:12,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45551.0,2024-02-13 14:39:40,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45550.0,2024-02-13 14:38:55,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45549.0,2024-02-13 14:38:16,démarrage,*,21.0,Séchoir ,0.0,5,0.0,0,2.5,5.0,2.5
45548.0,2024-02-13 14:01:37,démarrage,*,15.0,Machine 16 kg,0.0,10,0.0,0,9.0,10.0,1.0
45547.0,2024-02-13 10:36:30,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.6,0.1
45546.0,2024-02-13 10:03:32,démarrage,*,35.0,Lessive  ,2.0,0,0.0,0,1.2,2.0,0.8
45545.0,2024-02-13 10:02:23,démarrage,*,13.0,Machine 8 kg,0.0,20,0.0,0,4.5,20.0,15.5
45544.0,2024-02-13 06:35:03,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
45543.0,2024-02-12 19:44:23,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
45541.0,2024-02-12 16:17:11,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45540.0,2024-02-12 16:02:34,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45539.0,2024-02-12 16:02:12,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45538.0,2024-02-12 15:32:16,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
45537.0,2024-02-12 15:31:52,démarrage,*,10.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
45536.0,2024-02-12 15:19:42,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45535.0,2024-02-12 15:19:08,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45534.0,2024-02-12 15:18:39,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45533.0,2024-02-12 15:16:24,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.9,0.4
45532.0,2024-02-12 15:15:30,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45531.0,2024-02-12 14:44:01,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45530.0,2024-02-12 14:43:49,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45529.0,2024-02-12 14:29:43,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
45528.0,2024-02-12 14:28:32,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45527.0,2024-02-12 14:27:43,démarrage,*,11.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
45526.0,2024-02-12 13:57:07,démarrage,*,21.0,Séchoir ,4.0,0,0.0,0,2.5,4.0,1.5
45525.0,2024-02-12 10:46:29,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45524.0,2024-02-12 09:29:21,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45523.0,2024-02-12 09:29:09,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45522.0,2024-02-12 08:40:44,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45521.0,2024-02-12 08:34:18,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.6,0.1
45520.0,2024-02-12 08:32:53,démarrage,*,12.0,Machine 8 kg,0.0,20,0.0,0,4.5,20.0,15.5
45519.0,2024-02-12 08:28:01,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45518.0,2024-02-11 19:05:27,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45517.0,2024-02-11 19:05:07,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45516.0,2024-02-11 18:37:01,démarrage,*,10.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
45515.0,2024-02-11 13:26:05,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.6,0.1
45514.0,2024-02-11 13:25:08,démarrage,*,21.0,Séchoir ,0.0,20,0.0,0,2.5,20.0,17.5
45513.0,2024-02-11 13:08:19,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45512.0,2024-02-11 12:54:20,démarrage,*,21.0,Séchoir ,4.0,0,0.0,0,2.5,4.0,1.5
45511.0,2024-02-11 12:46:53,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45510.0,2024-02-11 12:27:20,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45509.0,2024-02-11 12:26:38,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
45508.0,2024-02-11 11:38:13,démarrage,*,33.0,Détachant ,0.0,0,0.0,0,1.2,1.2,0.0
45507.0,2024-02-11 11:37:46,démarrage,*,33.0,Détachant ,0.0,0,0.0,0,1.2,1.5,0.3
45506.0,2024-02-11 11:37:05,démarrage,*,33.0,Détachant ,0.0,0,0.0,0,1.2,1.2,0.0
45505.0,2024-02-11 11:25:54,démarrage,*,14.0,Machine 16 kg,0.0,20,0.0,0,9.0,20.0,11.0
45504.0,2024-02-11 11:24:35,démarrage,*,12.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
45503.0,2024-02-11 11:22:59,démarrage,*,11.0,Machine 8 kg,0.0,20,0.0,0,4.5,20.0,15.5
45502.0,2024-02-11 11:20:51,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45501.0,2024-02-11 11:08:26,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45500.0,2024-02-11 11:00:28,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45499.0,2024-02-11 11:00:17,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45498.0,2024-02-11 11:00:05,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45497.0,2024-02-11 10:15:54,démarrage,*,12.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
45496.0,2024-02-11 10:06:47,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
45495.0,2024-02-11 10:05:39,démarrage,*,14.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45494.0,2024-02-11 08:04:57,distant,*,30.0,Assouplissant ,0.0,0,0.0,0,0.0,0.0,0.0
45492.0,2024-02-11 07:52:15,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
45491.0,2024-02-10 17:35:49,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45490.0,2024-02-10 17:15:03,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45489.0,2024-02-10 16:34:48,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45488.0,2024-02-10 15:37:19,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45487.0,2024-02-10 15:37:00,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45486.0,2024-02-10 14:20:05,démarrage,*,33.0,Détachant ,0.0,20,0.0,0,1.2,20.0,18.8
45485.0,2024-02-10 14:11:35,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45484.0,2024-02-10 13:58:05,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45483.0,2024-02-10 13:45:44,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45482.0,2024-02-10 13:25:15,démarrage,*,12.0,Machine 8 kg,0.0,10,0.0,0,4.5,10.0,5.5
45481.0,2024-02-10 13:10:16,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
45480.0,2024-02-10 12:57:26,démarrage,*,21.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45479.0,2024-02-10 12:44:23,démarrage,*,21.0,Séchoir ,3.0,0,0.0,0,2.5,3.0,0.5
45478.0,2024-02-10 12:40:44,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45477.0,2024-02-10 12:37:56,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45476.0,2024-02-10 12:17:11,démarrage,*,13.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
45475.0,2024-02-10 12:16:12,démarrage,*,12.0,Machine 8 kg,5.0,0,0.0,0,4.5,5.0,0.5
45474.0,2024-02-10 12:02:03,démarrage,*,11.0,Machine 8 kg,0.0,0,0.0,0,4.5,4.5,0.0
45473.0,2024-02-10 11:43:23,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45472.0,2024-02-10 11:27:12,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45471.0,2024-02-10 11:13:53,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45470.0,2024-02-10 11:09:47,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45469.0,2024-02-10 11:09:28,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45468.0,2024-02-10 11:09:09,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45467.0,2024-02-10 10:28:54,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45466.0,2024-02-10 10:23:36,démarrage,*,13.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
45465.0,2024-02-10 10:20:04,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45464.0,2024-02-09 19:38:22,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45463.0,2024-02-09 19:37:47,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45462.0,2024-02-09 19:37:11,démarrage,*,23.0,Séchoir ,0.0,0,0.0,0,2.5,2.5,0.0
45461.0,2024-02-09 19:36:51,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45460.0,2024-02-09 17:45:21,démarrage,*,11.0,Machine 8 kg,0.0,0,4.5,0,4.5,4.5,0.0
45459.0,2024-02-09 17:02:07,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45458.0,2024-02-09 17:01:53,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45457.0,2024-02-09 16:54:40,démarrage,*,15.0,Machine 16 kg,0.0,0,9.0,0,9.0,9.0,0.0
45456.0,2024-02-09 16:54:20,démarrage,*,35.0,Lessive  ,0.0,0,1.2,0,1.2,1.2,0.0
45455.0,2024-02-09 16:45:08,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45454.0,2024-02-09 16:44:42,démarrage,*,21.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
45453.0,2024-02-09 16:36:11,démarrage,*,23.0,Séchoir ,0.0,0,2.5,0,2.5,2.5,0.0
